split,playoffs,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
Summer,1,2,10.16,5,Blue,sup,Zeyzal,Evil Geniuses,Thresh,Olaf,Senna,Ashe,Morgana,Camille,1851,0,0,4,7,9,18,0,0,0,0,0,0,0,0,0.2917,0.8752,4013,130.081,0.0799164,457.9903,482.7877,47,1.5235,5,0.1621,18,73,2.3663,6387,2335,75.6888,0.0758263,6350,34,30,4,4,0,1.1021,2064,2284,12,2150,2624,13,-86,-340,-1,3172,3803,22,3283,4303,21,-111,-500,1
Summer,1,3,10.16,1,Blue,top,Huni,Evil Geniuses,Rumble,Olaf,Ezreal,Caitlyn,Thresh,Jayce,1863,0,4,8,6,15,30,1,0,0,0,1,1,0,0,0.4831,1.4493,26612,857.0692,0.365615,788.9533,585.7971,8,0.2576,1,0.0322,5,22,0.7085,10911,6835,220.1288,0.208575,9510,207,200,7,3,0,6.6667,3807,4305,63,2905,3923,60,902,382,3,5780,7137,99,4576,7087,103,1204,50,-4
Summer,1,3,10.16,2,Blue,jng,Svenskeren,Evil Geniuses,Lee Sin,Olaf,Ezreal,Caitlyn,Thresh,Jayce,1863,0,5,7,4,15,30,1,0,0,0,1,0,1,0,0.4831,1.4493,8331,268.3092,0.114457,922.963,797.9388,18,0.5797,7,0.2254,10,35,1.1272,9776,5700,183.5749,0.173939,9625,136,16,120,73,6,4.38,3745,3480,53,3052,3198,57,693,282,-4,6179,5563,79,5296,5782,95,883,-219,-16
Summer,1,3,10.16,3,Blue,mid,Goldenglue,Evil Geniuses,Lucian,Olaf,Ezreal,Caitlyn,Thresh,Jayce,1863,0,5,4,5,15,30,1,0,0,0,0,0,0,0,0.4831,1.4493,23876,768.9533,0.328026,637.1337,280.2254,18,0.5797,7,0.2254,8,46,1.4815,14767,10691,344.3156,0.326246,14100,283,230,53,33,13,9.1143,3754,4789,92,3432,4848,77,322,-59,15,6330,8013,147,5719,7520,120,611,493,27
Summer,1,3,10.16,4,Blue,bot,Bang,Evil Geniuses,Senna,Olaf,Ezreal,Caitlyn,Thresh,Jayce,1863,0,0,5,6,15,30,0,0,0,0,0,0,0,0,0.4831,1.4493,8192,263.8325,0.112548,484.8953,203.124,21,0.6763,15,0.4831,10,45,1.4493,10672,6596,212.4316,0.201282,10350,228,221,7,7,0,7.343,2995,2777,69,3634,2735,75,-639,42,-6,4847,4890,113,5526,4414,120,-679,476,-7
Summer,1,3,10.16,5,Blue,sup,Zeyzal,Evil Geniuses,Nautilus,Olaf,Ezreal,Caitlyn,Thresh,Jayce,1863,0,1,6,5,15,30,0,0,0,0,0,0,0,0,0.4831,1.4493,5776,186.0225,0.0793548,609.6618,1056.3607,42,1.3527,14,0.4509,17,64,2.0612,7024,2948,94.9436,0.0899583,7000,45,45,0,0,0,1.4493,2198,2522,14,2050,2242,11,148,280,3,3247,4007,22,3236,3740,19,11,267,3
Spring,1,2,10.06,6,Red,top,Kumo,Evil Geniuses,Ornn,Syndra,Senna,Aatrox,Olaf,Trundle,1654,1,2,1,7,13,8,0,0,0,0,1,0,1,0,0.4716,0.7618,10174,369.0689,0.207616,681.8742,1056.7836,13,0.4716,3,0.1088,6,23,0.8343,10058,6408,232.4547,0.188593,9050,204,199,5,0,1,7.4002,3367,4171,67,3538,4380,69,-171,-209,-2,5056,7059,121,5886,6944,117,-830,115,4
Spring,1,2,10.06,7,Red,jng,Svenskeren,Evil Geniuses,Gragas,Syndra,Senna,Aatrox,Olaf,Trundle,1654,1,2,2,7,13,8,0,0,0,0,1,0,1,0,0.4716,0.7618,9985,362.2128,0.203759,609.6856,392.5393,18,0.653,7,0.2539,5,47,1.705,9519,5869,212.9021,0.17273,8375,166,30,136,88,5,6.0218,3076,3196,61,3251,2925,49,-175,271,12,4905,5842,96,5281,4650,76,-376,1192,20
Spring,1,2,10.06,8,Red,mid,Jiizuke,Evil Geniuses,Ezreal,Syndra,Senna,Aatrox,Olaf,Trundle,1654,1,4,3,8,13,8,0,0,0,0,1,0,1,0,0.4716,0.7618,15069,546.6385,0.307506,482.6119,227.5937,14,0.5079,1,0.0363,5,19,0.6892,12943,9293,337.11,0.273498,11868,255,227,28,16,8,9.2503,3392,4515,80,3537,4707,76,-145,-192,4,5436,7216,125,5593,7159,122,-157,57,3
Spring,1,2,10.06,9,Red,bot,Bang,Evil Geniuses,Aphelios,Syndra,Senna,Aatrox,Olaf,Trundle,1654,1,4,1,4,13,8,0,0,0,0,1,0,1,0,0.4716,0.7618,10218,370.6651,0.208514,236.4087,274.0266,17,0.6167,12,0.4353,9,47,1.705,12600,8950,324.6675,0.263404,10875,245,221,24,15,4,8.8875,3453,3118,74,3189,2976,77,264,142,-3,5579,5386,123,5060,5291,129,519,95,-6
Spring,1,2,10.06,10,Red,sup,Zeyzal,Evil Geniuses,Nautilus,Syndra,Senna,Aatrox,Olaf,Trundle,1654,1,1,1,5,13,8,0,0,0,0,1,1,0,0,0.4716,0.7618,3558,129.0689,0.0726063,314.873,580.3386,36,1.3059,8,0.2902,11,61,2.2128,7108,3458,125.4414,0.101775,6300,44,44,0,0,0,1.5961,2613,2713,19,2387,2873,12,226,-160,7,3887,3993,33,3435,3823,20,452,170,13
Spring,1,3,10.06,6,Red,top,Kumo,Evil Geniuses,Ornn,Syndra,Senna,Renekton,Trundle,Pantheon,2391,0,3,4,2,7,18,0,0,0,0,0,0,0,0,0.1757,0.6274,14813,371.7189,0.200024,786.9762,1261.1794,24,0.6023,4,0.1004,12,33,0.8281,13812,8659,217.2898,0.222146,14060,268,264,4,3,0,6.7252,3114,4530,77,3921,4885,89,-807,-355,-12,4732,7494,125,6547,8217,145,-1815,-723,-20
Spring,1,3,10.06,7,Red,jng,Svenskeren,Evil Geniuses,Sejuani,Syndra,Senna,Renekton,Trundle,Pantheon,2391,0,1,3,4,7,18,0,0,0,0,0,0,0,1,0.1757,0.6274,6985,175.2823,0.0943205,881.3551,994.7804,17,0.4266,21,0.527,14,77,1.9322,10530,5377,134.931,0.137944,10100,178,29,149,102,15,4.4668,3099,2795,54,3251,3127,49,-152,-332,5,4475,4279,83,5026,5005,76,-551,-726,7
Spring,1,3,10.06,8,Red,mid,Jiizuke,Evil Geniuses,Ezreal,Syndra,Senna,Renekton,Trundle,Pantheon,2391,0,1,4,3,7,18,0,0,0,0,0,0,0,0,0.1757,0.6274,28286,709.8118,0.381954,548.0301,358.4944,17,0.4266,7,0.1757,5,37,0.9285,17037,11884,298.2183,0.304885,16758,411,376,35,18,9,10.3137,3231,4250,83,3273,4549,78,-42,-299,5,5504,7467,147,6024,7909,154,-520,-442,-7
Spring,1,3,10.06,9,Red,bot,Bang,Evil Geniuses,Aphelios,Syndra,Senna,Renekton,Trundle,Pantheon,2391,0,1,4,3,7,18,0,0,0,0,0,0,0,0,0.1757,0.6274,18799,471.744,0.253848,336.8632,386.9009,24,0.6023,15,0.3764,10,64,1.606,15340,10187,255.6336,0.261348,15325,368,317,51,49,2,9.2346,3490,3317,82,3140,3248,75,350,69,7,5931,5978,138,4588,4677,112,1343,1301,26
Spring,1,3,10.06,10,Red,sup,Zeyzal,Evil Geniuses,Nautilus,Syndra,Senna,Renekton,Trundle,Pantheon,2391,0,1,3,3,7,18,0,0,0,0,0,0,0,0,0.1757,0.6274,5173,129.8118,0.0698525,339.6236,537.4153,73,1.8319,9,0.2258,23,89,2.2334,8025,2872,72.0703,0.0736768,8075,35,35,0,0,0,0.8783,2139,2569,13,2260,3073,15,-121,-504,-2,3433,3496,18,3272,4154,23,161,-658,-5
Spring,1,4,10.06,1,Blue,top,Kumo,Evil Geniuses,Ornn,Syndra,Rakan,Azir,Thresh,Cassiopeia,2373,1,0,0,13,18,15,0,0,0,0,0,0,0,0,0.4551,0.8344,16016,404.9558,0.163063,650.3666,1360.1517,24,0.6068,5,0.1264,10,44,1.1125,13112,7995,202.1492,0.180708,12650,251,235,16,5,4,6.3464,3257,4516,78,3786,5141,90,-529,-625,-12,4685,6766,113,6218,8430,157,-1533,-1664,-44
Spring,1,4,10.06,2,Blue,jng,Svenskeren,Evil Geniuses,Pantheon,Syndra,Rakan,Azir,Thresh,Cassiopeia,2373,1,3,3,11,18,15,0,0,0,0,1,1,0,0,0.4551,0.8344,14455,365.4867,0.14717,756.9153,607.0291,15,0.3793,16,0.4046,16,63,1.5929,12414,7297,184.5006,0.164932,12175,147,41,106,71,12,3.7168,3088,2585,43,2703,2568,50,385,17,-7,4742,4032,65,4071,4271,81,671,-239,-16
Spring,1,4,10.06,3,Blue,mid,Jiizuke,Evil Geniuses,Taliyah,Syndra,Rakan,Azir,Thresh,Cassiopeia,2373,1,8,4,6,18,15,0,0,0,0,1,0,1,0,0.4551,0.8344,26070,659.1656,0.265425,480.8344,269.7598,7,0.177,6,0.1517,6,27,0.6827,16885,11768,297.5474,0.265982,17635,307,252,55,45,2,7.7623,3639,4229,77,3399,4469,89,240,-240,-12,5593,6807,124,5812,7356,145,-219,-549,-21
Spring,1,4,10.06,4,Blue,bot,Bang,Evil Geniuses,Kalista,Syndra,Rakan,Azir,Thresh,Cassiopeia,2373,1,4,4,8,18,15,1,0,0,0,1,0,1,0,0.4551,0.8344,22750,575.2212,0.231623,402.8319,467.0796,20,0.5057,13,0.3287,6,55,1.3906,15900,10783,272.6422,0.24372,14750,295,248,47,23,12,7.4589,3470,2251,56,2881,2282,43,589,-31,13,5563,4002,109,4449,4400,91,1114,-398,18
Spring,1,4,10.06,5,Blue,sup,Zeyzal,Evil Geniuses,Sett,Syndra,Rakan,Azir,Thresh,Cassiopeia,2373,1,3,4,10,18,15,0,0,0,0,1,0,1,0,0.4551,0.8344,18929,478.6094,0.19272,787.1808,976.6372,68,1.7193,18,0.4551,23,117,2.9583,11517,6400,161.8205,0.144659,10725,56,48,8,0,0,1.4159,2778,2272,15,2113,1543,11,665,729,4,4343,3856,27,3223,2741,19,1120,1115,8
Summer,0,1,10.12,1,Blue,top,Kumo,Evil Geniuses,Jayce,Ornn,Thresh,Syndra,Nautilus,Wukong,1737,1,4,3,1,8,4,0,0,0,0,1,1,0,0,0.2763,0.4145,15032,519.2401,0.271861,408.3592,290.9499,11,0.38,7,0.2418,3,33,1.1399,11105,7286,251.6753,0.218931,10575,218,200,18,4,4,7.5302,3070,4440,80,3205,4924,84,-135,-484,-4,5053,6916,126,4835,7483,132,218,-567,-6
Summer,0,1,10.12,2,Blue,jng,Svenskeren,Evil Geniuses,Trundle,Ornn,Thresh,Syndra,Nautilus,Wukong,1737,1,0,0,6,8,4,0,0,0,0,1,0,1,0,0.2763,0.4145,3269,112.9188,0.0591214,874.266,573.9206,12,0.4145,10,0.3454,11,47,1.6235,8715,4896,169.1192,0.147115,7225,133,27,106,71,1,4.5941,2690,2816,51,2845,2722,56,-155,94,-5,4012,4205,74,4436,4716,88,-424,-511,-14
Summer,0,1,10.12,3,Blue,mid,Jiizuke,Evil Geniuses,Corki,Ornn,Thresh,Syndra,Nautilus,Wukong,1737,1,3,0,3,8,4,1,0,0,0,0,0,0,0,0.2763,0.4145,12269,423.7997,0.221891,439.8273,251.399,14,0.4836,6,0.2073,5,28,0.9672,13664,9845,340.0691,0.295824,13183,312,287,25,20,0,10.7772,3456,4980,96,3461,4608,99,-5,372,-3,5668,8466,169,6032,8151,175,-364,315,-6
Summer,0,1,10.12,4,Blue,bot,Bang,Evil Geniuses,Ezreal,Ornn,Thresh,Syndra,Nautilus,Wukong,1737,1,0,0,1,8,4,0,0,0,0,0,0,0,0,0.2763,0.4145,15210,525.3886,0.27508,201.209,201.4162,18,0.6218,12,0.4145,10,42,1.4508,11612,7793,269.1883,0.234165,11500,290,274,16,4,8,10.0173,3430,3492,98,3240,3148,87,190,344,11,5406,5344,157,4899,5596,139,507,-252,18
Summer,0,1,10.12,5,Blue,sup,Zeyzal,Evil Geniuses,Yuumi,Ornn,Thresh,Syndra,Nautilus,Wukong,1737,1,1,1,6,8,4,0,0,0,0,0,0,0,0,0.2763,0.4145,9513,328.601,0.172047,80.2418,87.3575,32,1.1054,4,0.1382,11,51,1.7617,7279,3460,119.5164,0.103965,6125,4,4,0,0,0,0.1382,1984,2647,2,2100,2727,12,-116,-80,-10,2962,4263,2,2972,3736,17,-10,527,-15
Summer,0,1,10.12,6,Red,top,Kumo,Evil Geniuses,Volibear,Varus,Syndra,Thresh,Zoe,Galio,1530,0,2,5,1,3,16,0,0,0,0,0,0,0,0,0.1176,0.7451,6197,243.0196,0.234931,1087.0588,1545.1765,9,0.3529,2,0.0784,3,14,0.549,8188,4791,187.8824,0.241504,8175,183,183,0,0,0,7.1765,3639,5338,92,3132,4428,80,507,910,12,5640,8065,133,5728,7593,118,-88,472,15
Summer,0,1,10.12,7,Red,jng,Svenskeren,Evil Geniuses,Lee Sin,Varus,Syndra,Thresh,Zoe,Galio,1530,0,0,3,1,3,16,0,0,0,0,0,0,0,0,0.1176,0.7451,2609,102.3137,0.0989082,776.2745,690.2353,12,0.4706,3,0.1176,6,20,0.7843,6525,3128,122.6667,0.157679,6075,115,31,84,69,0,4.5098,2801,2933,48,4406,4478,86,-1605,-1545,-38,4212,4813,75,7330,7937,138,-3118,-3124,-63
Summer,0,1,10.12,8,Red,mid,Jiizuke,Evil Geniuses,Kassadin,Varus,Syndra,Thresh,Zoe,Galio,1530,0,0,3,1,3,16,0,0,0,0,0,0,0,1,0.1176,0.7451,4406,172.7843,0.167033,814.7843,369.9608,11,0.4314,0,0,3,14,0.549,8044,4647,182.2353,0.234246,8570,198,183,15,13,0,7.7647,2788,4151,60,4595,5183,98,-1807,-1032,-38,4565,7084,113,7239,7728,132,-2674,-644,-19
Summer,0,1,10.12,9,Red,bot,Bang,Evil Geniuses,Aphelios,Varus,Syndra,Thresh,Zoe,Galio,1530,0,0,3,0,3,16,0,0,0,0,0,0,0,0,0.1176,0.7451,10543,413.451,0.399689,397.6471,404.1961,9,0.3529,2,0.0784,1,22,0.8627,8387,4990,195.6863,0.251535,7850,239,224,15,13,0,9.3725,3307,3133,89,3472,2971,96,-165,162,-7,4739,4505,129,5612,5581,154,-873,-1076,-25
Spring,0,1,10.03,1,Blue,top,Kumo,Evil Geniuses,Ornn,Varus,Xayah,Aatrox,Cassiopeia,Syndra,2286,1,2,0,5,11,3,0,0,0,0,1,1,0,0,0.2887,0.3675,12292,322.6247,0.137527,605.5643,1434.0682,21,0.5512,5,0.1312,8,48,1.2598,13172,8233,216.0892,0.20349,13050,276,270,6,5,0,7.2441,2806,4370,69,3023,4656,80,-217,-286,-11,4739,6943,113,4420,6782,116,319,161,-3
Spring,0,1,10.03,2,Blue,jng,Svenskeren,Evil Geniuses,Sejuani,Varus,Xayah,Aatrox,Cassiopeia,Syndra,2286,1,0,0,9,11,3,0,0,0,0,1,0,1,0,0.2887,0.3675,6896,180.9974,0.0771546,853.9108,1370.0262,11,0.2887,18,0.4724,10,64,1.6798,11317,6378,167.4016,0.157641,10800,179,34,145,85,4,4.6982,3060,2853,56,2951,3324,65,109,-471,-9,4378,4018,75,4329,4835,88,49,-817,-13
Spring,0,1,10.03,3,Blue,mid,Jiizuke,Evil Geniuses,Zoe,Varus,Xayah,Aatrox,Cassiopeia,Syndra,2286,1,2,3,8,11,3,0,0,0,0,1,0,1,0,0.2887,0.3675,31143,817.4016,0.348438,367.9265,211.7848,21,0.5512,4,0.105,9,41,1.0761,13410,8471,222.336,0.209372,13850,287,259,28,17,4,7.5328,3262,4734,87,3587,5139,98,-325,-405,-11,4912,7456,134,5343,7579,149,-431,-123,-15
Spring,0,1,10.03,4,Blue,bot,Bang,Evil Geniuses,Ezreal,Varus,Xayah,Aatrox,Cassiopeia,Syndra,2286,1,7,0,2,11,3,2,0,0,0,1,0,1,0,0.2887,0.3675,34393,902.7034,0.3848,379.9738,453.4646,22,0.5774,20,0.5249,8,68,1.7848,18664,13725,360.2362,0.339233,16283,407,356,51,37,10,10.6824,3459,3085,86,3804,3540,101,-345,-455,-15,5468,4836,133,5746,5110,146,-278,-274,-13
Spring,0,1,10.03,5,Blue,sup,Zeyzal,Evil Geniuses,Braum,Varus,Xayah,Aatrox,Cassiopeia,Syndra,2286,1,0,0,7,11,3,0,0,0,0,1,0,1,0,0.2887,0.3675,4655,122.1785,0.0520816,456.3517,778.1102,63,1.6535,16,0.4199,21,116,3.0446,8591,3652,95.853,0.0902637,8100,37,37,0,0,0,0.9711,2111,2758,12,2224,2774,13,-113,-16,-1,3415,4135,18,3520,3872,21,-105,263,-3
Spring,0,1,10.06,1,Blue,top,Kumo,Evil Geniuses,Aatrox,Syndra,Nautilus,Tahm Kench,Rakan,Taric,1691,1,2,4,5,13,9,0,0,0,0,0,0,0,1,0.4613,0.7806,14455,512.8918,0.266152,656.6647,474.6422,15,0.5322,4,0.1419,6,25,0.887,10047,6322,224.317,0.193168,9750,192,176,16,1,4,6.8125,3303,4147,61,3619,4313,61,-316,-166,0,5185,6602,103,5435,6694,94,-250,-92,9
Spring,0,1,10.06,2,Blue,jng,Svenskeren,Evil Geniuses,Lee Sin,Syndra,Nautilus,Tahm Kench,Rakan,Taric,1691,1,4,2,4,13,9,0,0,0,0,0,0,0,0,0.4613,0.7806,8031,284.9556,0.147871,758.0721,723.1224,17,0.6032,12,0.4258,9,38,1.3483,9332,5607,198.9474,0.17132,8850,118,17,101,65,16,4.1869,3013,2595,41,3274,3336,58,-261,-741,-17,4825,4351,59,5070,5187,85,-245,-836,-26
Spring,0,1,10.06,3,Blue,mid,Jiizuke,Evil Geniuses,Malzahar,Syndra,Nautilus,Tahm Kench,Rakan,Taric,1691,1,1,1,7,13,9,0,0,0,0,0,0,0,0,0.4613,0.7806,11291,400.6268,0.207895,269.0952,231.9101,16,0.5677,1,0.0355,7,27,0.958,11355,7630,270.7274,0.233135,9760,243,216,27,21,3,8.6221,3014,4194,74,3597,4519,87,-583,-325,-13,4640,7043,117,5465,7237,131,-825,-194,-14
Spring,0,1,10.06,4,Blue,bot,Bang,Evil Geniuses,Aphelios,Syndra,Nautilus,Tahm Kench,Rakan,Taric,1691,1,5,0,2,13,9,1,0,0,0,0,0,0,0,0.4613,0.7806,17018,603.8321,0.313344,217.6818,296.8066,17,0.6032,10,0.3548,7,44,1.5612,13537,9812,348.149,0.299808,11425,291,260,31,16,7,10.3253,3436,3488,84,3339,3570,91,97,-82,-7,5817,5766,136,5368,6367,146,449,-601,-10
Spring,0,1,10.06,5,Blue,sup,Zeyzal,Evil Geniuses,Braum,Syndra,Nautilus,Tahm Kench,Rakan,Taric,1691,1,1,2,3,13,9,0,0,0,0,0,0,0,0,0.4613,0.7806,3516,124.7546,0.0647383,314.9734,374.1928,41,1.4548,7,0.2484,12,71,2.5192,7082,3357,119.113,0.102569,6100,27,27,0,0,0,0.958,2355,2436,13,2121,2777,15,234,-341,-2,3481,3580,18,3824,3729,20,-343,-149,-2
Spring,0,1,10.04,6,Red,top,Kumo,Evil Geniuses,Jayce,Ornn,Sett,Aphelios,Rek'Sai,Sejuani,1736,1,8,0,5,13,3,3,0,0,0,0,0,0,0,0.4493,0.553,20692,715.1613,0.373145,325.7488,302.523,15,0.5184,10,0.3456,7,37,1.2788,13414,9597,331.6935,0.263372,12305,235,226,9,0,8,8.1221,3084,4357,76,3102,4219,81,-18,138,-5,5836,6814,121,4766,6256,117,1070,558,4
Spring,0,1,10.04,7,Red,jng,Svenskeren,Evil Geniuses,Lee Sin,Ornn,Sett,Aphelios,Rek'Sai,Sejuani,1736,1,0,3,6,13,3,0,0,0,0,0,0,0,1,0.4493,0.553,2990,103.341,0.0539195,822.0276,822.1313,18,0.6221,11,0.3802,10,46,1.5899,8720,4903,169.4585,0.134553,7625,147,21,126,63,16,5.0806,2878,3165,56,3072,3151,63,-194,14,-7,4253,4515,82,4798,4762,92,-545,-247,-10
Spring,0,1,10.04,8,Red,mid,Jiizuke,Evil Geniuses,Ekko,Ornn,Sett,Aphelios,Rek'Sai,Sejuani,1736,1,3,0,8,13,3,0,0,0,0,0,0,0,0,0.4493,0.553,15916,550.0922,0.287018,585.3802,650.5645,12,0.4147,2,0.0691,3,24,0.8295,13239,9422,325.6452,0.258569,13550,298,259,39,32,1,10.2995,3275,4701,88,3391,4898,96,-116,-197,-8,5559,7907,148,5363,7619,154,196,288,-6
Spring,0,1,10.04,9,Red,bot,Bang,Evil Geniuses,Varus,Ornn,Sett,Aphelios,Rek'Sai,Sejuani,1736,1,1,0,7,13,3,0,0,0,0,0,0,0,0,0.4493,0.553,13229,457.2235,0.238562,200.7373,379.3203,17,0.5876,11,0.3802,7,43,1.4862,13004,9187,317.523,0.25212,12275,297,265,32,12,4,10.265,3289,3277,91,3199,3007,83,90,270,8,5846,5912,153,4692,4605,123,1154,1307,30
Spring,0,1,10.04,10,Red,sup,Zeyzal,Evil Geniuses,Tahm Kench,Ornn,Sett,Aphelios,Rek'Sai,Sejuani,1736,1,1,0,8,13,3,0,0,0,0,0,0,0,0,0.4493,0.553,2626,90.7604,0.0473554,390.2074,680.7373,42,1.4516,4,0.1382,15,65,2.2465,7147,3330,115.0922,0.091385,6725,26,26,0,0,0,0.8986,2061,2733,13,2009,2756,14,52,-23,-1,3192,4092,20,3088,4195,22,104,-103,-2
Summer,1,1,10.16,1,Blue,top,Huni,Evil Geniuses,Ornn,Olaf,Galio,Caitlyn,Morgana,Thresh,1938,1,0,2,7,13,2,0,0,0,0,0,0,0,1,0.4025,0.4644,8427,260.8978,0.147217,515.8824,808.452,9,0.2786,2,0.0619,2,15,0.4644,10492,6263,193.9009,0.156868,9730,221,215,6,5,0,6.8421,2978,4547,73,3459,5141,89,-481,-594,-16,4572,6707,107,6400,8165,147,-1828,-1458,-40
Summer,1,1,10.16,2,Blue,jng,Svenskeren,Evil Geniuses,Graves,Olaf,Galio,Caitlyn,Morgana,Thresh,1938,1,7,0,2,13,2,0,0,0,0,0,0,0,0,0.4025,0.4644,10651,329.7523,0.18607,486.3158,344.2415,7,0.2167,22,0.6811,7,59,1.8266,12962,8733,270.3715,0.218735,11075,231,54,177,120,10,7.1517,3150,3504,67,3744,3961,77,-594,-457,-10,5713,6681,107,5320,5580,106,393,1101,1
Summer,1,1,10.16,3,Blue,mid,Goldenglue,Evil Geniuses,Orianna,Olaf,Galio,Caitlyn,Morgana,Thresh,1938,1,5,0,6,13,2,0,0,0,0,0,0,0,0,0.4025,0.4644,15332,474.6749,0.267845,231.2384,290.1548,20,0.6192,2,0.0619,9,38,1.1765,15591,11362,351.7647,0.284585,13350,347,305,42,22,12,10.743,3449,5109,96,3832,5170,91,-383,-61,5,6081,8625,157,5558,7428,131,523,1197,26
Summer,1,1,10.16,4,Blue,bot,Bang,Evil Geniuses,Xayah,Olaf,Galio,Caitlyn,Morgana,Thresh,1938,1,1,0,7,13,2,0,0,0,0,0,0,0,0,0.4025,0.4644,14747,456.5635,0.257626,281.3003,150.1238,14,0.4334,12,0.3715,2,47,1.4551,14351,10122,313.3746,0.253526,11850,336,317,19,8,7,10.4025,3454,3346,95,3247,3371,85,207,-25,10,5403,5653,147,5264,5237,136,139,416,11
Summer,1,1,10.16,5,Blue,sup,Zeyzal,Evil Geniuses,Rakan,Olaf,Galio,Caitlyn,Morgana,Thresh,1938,1,0,0,10,13,2,0,0,0,0,0,0,0,0,0.4025,0.4644,8085,250.3096,0.141242,229.9381,481.6099,57,1.7647,18,0.5573,18,95,2.9412,7674,3445,106.6563,0.0862851,5600,42,42,0,0,0,1.3003,2089,2742,13,2001,2662,13,88,80,0,3405,4523,28,3256,4041,19,149,482,9
Summer,1,2,10.16,6,Red,top,Huni,Evil Geniuses,Shen,Olaf,Galio,Morgana,Bard,Thresh,2862,1,4,4,20,29,15,1,0,0,0,1,0,1,0,0.608,0.9224,24098,505.1992,0.162177,1023.4382,1682.348,8,0.1677,7,0.1468,5,37,0.7757,19031,12917,270.7966,0.226352,17325,345,289,56,47,1,7.2327,2692,3908,57,3026,4344,78,-334,-436,-21,4316,5285,74,4994,7415,123,-678,-2130,-49
Summer,1,2,10.16,7,Red,jng,Svenskeren,Evil Geniuses,Graves,Olaf,Galio,Morgana,Bard,Thresh,2862,1,16,4,9,29,15,4,0,0,0,1,1,0,0,0.608,0.9224,37378,783.6059,0.25155,751.5514,567.2956,13,0.2725,35,0.7338,12,77,1.6143,20912,14798,310.2306,0.259314,19975,316,99,217,137,16,6.6247,3943,3550,66,2813,2560,50,1130,990,16,6260,5856,109,4587,4799,87,1673,1057,22
Summer,1,2,10.16,8,Red,mid,Goldenglue,Evil Geniuses,Twisted Fate,Olaf,Galio,Morgana,Bard,Thresh,2862,1,2,3,19,29,15,0,0,0,0,1,0,1,0,0.608,0.9224,34367,720.4822,0.231286,652.7883,351.5723,19,0.3983,15,0.3145,2,69,1.4465,17622,11508,241.2579,0.201661,15880,303,283,20,9,0,6.3522,3716,4340,74,3590,4571,91,126,-231,-17,5957,7245,130,5224,7227,139,733,18,-9
Summer,1,2,10.16,9,Red,bot,Bang,Evil Geniuses,Ashe,Olaf,Galio,Morgana,Bard,Thresh,2862,1,6,2,18,29,15,1,0,0,0,1,0,1,0,0.608,0.9224,44737,937.8826,0.301075,604.1929,353.1656,24,0.5031,16,0.3354,6,76,1.5933,19072,12958,271.6562,0.227071,16700,371,341,30,16,8,7.7778,2891,3118,66,3210,3179,81,-319,-61,-15,4882,5113,112,5109,5010,133,-227,103,-21
Summer,1,2,10.16,10,Red,sup,Zeyzal,Evil Geniuses,Tahm Kench,Olaf,Galio,Morgana,Bard,Thresh,2862,1,1,2,20,29,15,0,0,0,0,1,0,1,0,0.608,0.9224,8011,167.9455,0.0539131,582.914,833.5849,78,1.6352,5,0.1048,27,108,2.2642,10999,4885,102.4109,0.0856018,9625,33,29,4,0,4,0.6918,2248,2582,15,2071,2341,12,177,241,3,3497,4076,24,2990,3856,19,507,220,5
Summer,1,3,10.16,1,Blue,top,Huni,Evil Geniuses,Hecarim,Olaf,Galio,Caitlyn,Bard,Jayce,1443,1,6,1,5,18,5,2,0,0,0,0,0,0,0,0.7484,0.9563,9459,393.3056,0.161276,748.1913,706.9854,6,0.2495,0,0,3,18,0.7484,10934,7715,320.79,0.249566,9908,195,184,11,1,5,8.1081,3361,4273,63,3034,4457,60,327,-184,3,6330,7595,116,4913,6973,105,1417,622,11
Summer,1,3,10.16,2,Blue,jng,Svenskeren,Evil Geniuses,Graves,Olaf,Galio,Caitlyn,Bard,Jayce,1443,1,5,3,8,18,5,1,0,0,0,0,0,0,1,0.7484,0.9563,10755,447.1933,0.183373,676.4241,439.3763,9,0.3742,11,0.4574,8,39,1.6216,9807,6588,273.9293,0.213108,9275,177,29,148,83,19,7.3597,3257,3849,76,3096,3006,54,161,843,22,4851,6201,115,4790,4813,79,61,1388,36
