split,playoffs,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
Spring,0,1,10.03,4,Blue,bot,Stixxay,Counter Logic Gaming,Ezreal,Qiyana,Lee Sin,Aphelios,Zoe,Elise,1617,0,2,2,5,9,15,0,0,0,0,0,0,0,0,0.334,0.8905,16191,600.7792,0.338221,382.449,184.1929,11,0.4082,8,0.2968,5,21,0.7792,10595,7021,260.5195,0.282415,9433,249,241,8,8,0,9.2393,3294,2798,89,3490,3715,100,-196,-917,-11,5315,4957,148,5339,6254,158,-24,-1297,-10
Spring,0,1,10.03,5,Blue,sup,Smoothie,Counter Logic Gaming,Yuumi,Qiyana,Lee Sin,Aphelios,Zoe,Elise,1617,0,2,0,5,9,15,1,0,0,0,0,0,0,0,0.334,0.8905,7863,291.7625,0.164254,43.0798,36.6234,30,1.1132,3,0.1113,9,42,1.5584,6043,2469,91.6141,0.0993065,5650,6,6,0,0,0,0.2226,1884,2822,1,2076,2302,12,-192,520,-11,2990,4340,3,3357,3624,22,-367,716,-19
Summer,0,1,10.15,6,Red,top,Ruin,Counter Logic Gaming,Maokai,Olaf,Galio,Nidalee,Tahm Kench,Renekton,1804,0,1,5,4,6,18,0,0,0,0,1,0,1,0,0.1996,0.7982,16210,539.1353,0.341206,1088.8803,1219.5565,10,0.3326,4,0.133,5,24,0.7982,9467,5511,183.2927,0.190205,9470,209,209,0,0,0,6.9512,3126,4702,82,3351,4931,90,-225,-229,-8,5018,7002,122,5722,7549,136,-704,-547,-14
Summer,0,1,10.15,7,Red,jng,Wiggily,Counter Logic Gaming,Volibear,Olaf,Galio,Nidalee,Tahm Kench,Renekton,1804,0,2,3,1,6,18,0,0,0,0,1,0,1,0,0.1996,0.7982,7868,261.6851,0.165614,1057.8825,1082.9933,12,0.3991,11,0.3659,12,36,1.1973,10255,6299,209.5011,0.217401,10300,171,26,145,110,4,5.6874,3022,3096,61,3105,3553,66,-83,-457,-5,4813,5793,102,5115,5944,101,-302,-151,1
Summer,0,1,10.15,8,Red,mid,Pobelter,Counter Logic Gaming,Ryze,Olaf,Galio,Nidalee,Tahm Kench,Renekton,1804,0,1,4,4,6,18,0,0,0,0,1,1,0,0,0.1996,0.7982,13180,438.3592,0.277427,481.8293,319.1242,11,0.3659,6,0.1996,5,23,0.765,11438,7482,248.847,0.258229,11510,293,279,14,11,0,9.745,3519,4902,99,3920,5070,103,-401,-168,-4,5457,7462,152,6433,8193,159,-976,-731,-7
Summer,0,1,10.15,9,Red,bot,Stixxay,Counter Logic Gaming,Kalista,Olaf,Galio,Nidalee,Tahm Kench,Renekton,1804,0,2,4,0,6,18,0,0,0,0,0,0,0,0,0.1996,0.7982,6791,225.8647,0.142944,341.6741,335.1552,13,0.4324,7,0.2328,5,19,0.6319,11660,7704,256.2306,0.265891,10950,290,282,8,8,0,9.6452,3273,3385,92,3435,3117,95,-162,268,-3,4658,5018,130,5636,5513,136,-978,-495,-6
Summer,0,1,10.15,10,Red,sup,Smoothie,Counter Logic Gaming,Morgana,Olaf,Galio,Nidalee,Tahm Kench,Renekton,1804,0,0,2,4,6,18,0,0,0,0,0,0,0,0,0.1996,0.7982,3459,115.0443,0.0728088,422.694,141.3858,60,1.9956,13,0.4324,13,73,2.4279,5934,1978,65.7871,0.0682736,5075,38,38,0,0,0,1.2639,2049,2616,14,2185,3157,17,-136,-541,-3,2895,3525,18,3636,4374,27,-741,-849,-9
Spring,0,1,10.04,6,Red,top,Ruin,Counter Logic Gaming,Janna,Sett,Elise,Mordekaiser,Zoe,Gragas,3051,1,1,1,10,14,8,0,0,0,0,0,0,0,0,0.2753,0.4326,12712,249.9902,0.123444,306.175,240.708,59,1.1603,28,0.5506,9,154,3.0285,14891,8391,165.0147,0.149125,12775,175,165,10,4,6,3.4415,2741,3503,30,2845,4115,67,-104,-612,-37,4136,5463,50,4462,6653,108,-326,-1190,-58
Spring,0,1,10.04,7,Red,jng,Wiggily,Counter Logic Gaming,Trundle,Sett,Elise,Mordekaiser,Zoe,Gragas,3051,1,1,2,8,14,8,0,0,0,0,0,0,0,0,0.2753,0.4326,9237,181.6519,0.0896988,1198.8594,1644.0511,18,0.354,20,0.3933,19,71,1.3963,15466,8966,176.3225,0.159343,14275,250,115,135,75,4,4.9164,3320,3020,59,2990,3276,62,330,-256,-3,5052,5182,98,4277,4745,87,775,437,11
Spring,0,1,10.04,8,Red,mid,Pobelter,Counter Logic Gaming,Syndra,Sett,Elise,Mordekaiser,Zoe,Gragas,3051,1,11,1,0,14,8,1,1,0,0,0,0,0,0,0.2753,0.4326,40771,801.7896,0.39592,375.0442,212.0157,17,0.3343,8,0.1573,4,64,1.2586,26455,19955,392.4287,0.354631,19750,514,456,58,41,0,10.1082,3710,4412,86,3156,4278,88,554,134,-2,6073,6966,138,4778,6905,141,1295,61,-3
Spring,0,1,10.04,9,Red,bot,Wind,Counter Logic Gaming,Aphelios,Sett,Elise,Mordekaiser,Zoe,Gragas,3051,1,0,3,11,14,8,0,0,0,0,0,0,0,1,0.2753,0.4326,36089,709.7148,0.350453,245.5851,514.5526,21,0.413,16,0.3147,8,73,1.4356,20593,14093,277.1485,0.250456,19510,448,402,46,36,0,8.8102,3475,3571,86,3628,2708,73,-153,863,13,5323,5886,137,5496,4987,130,-173,899,7
Spring,0,1,10.04,10,Red,sup,Smoothie,Counter Logic Gaming,Thresh,Sett,Elise,Mordekaiser,Zoe,Gragas,3051,1,1,1,7,14,8,0,0,0,0,0,0,0,0,0.2753,0.4326,4169,81.9862,0.0404844,464.1691,595.7325,93,1.8289,12,0.236,29,147,2.8909,11364,4864,95.6539,0.0864455,10150,35,35,0,0,0,0.6883,2458,2642,13,2321,2954,19,137,-312,-6,3594,3975,24,3353,4093,27,241,-118,-3
Summer,0,1,10.12,6,Red,top,Ruin,Counter Logic Gaming,Volibear,Varus,Yuumi,Ornn,Taric,Thresh,2374,1,2,0,5,13,8,0,0,0,0,0,0,0,0,0.3286,0.5307,11019,278.492,0.152049,541.7944,1000.0842,17,0.4297,9,0.2275,4,37,0.9351,14411,9292,234.8441,0.22046,14133,286,281,5,3,0,7.2283,3197,4982,81,3077,4734,79,120,248,2,5540,7276,114,4946,6634,106,594,642,8
Summer,0,1,10.12,7,Red,jng,Wiggily,Counter Logic Gaming,Sett,Varus,Yuumi,Ornn,Taric,Thresh,2374,1,1,1,8,13,8,0,0,0,0,0,0,0,0,0.3286,0.5307,9881,249.7304,0.136346,844.1702,1130.5729,13,0.3286,16,0.4044,12,43,1.0868,11167,6048,152.8559,0.143497,10350,202,34,168,124,0,5.1053,2995,3372,66,3430,4028,77,-435,-656,-11,4750,5417,102,5075,5865,101,-325,-448,1
Summer,0,1,10.12,8,Red,mid,Pobelter,Counter Logic Gaming,Twisted Fate,Varus,Yuumi,Ornn,Taric,Thresh,2374,1,3,2,8,13,8,0,0,0,0,0,0,0,0,0.3286,0.5307,22778,575.6866,0.314309,461.6765,321.4575,18,0.4549,14,0.3538,6,37,0.9351,15986,10867,274.6504,0.257827,14400,343,329,14,14,0,8.6689,3908,4874,100,3484,4997,100,424,-123,0,6561,8592,177,5245,7301,138,1316,1291,39
Summer,0,1,10.12,9,Red,bot,Stixxay,Counter Logic Gaming,Aphelios,Varus,Yuumi,Ornn,Taric,Thresh,2374,1,5,4,5,13,8,1,1,0,0,0,0,0,1,0.3286,0.5307,25699,649.5114,0.354616,379.5114,639.7557,17,0.4297,20,0.5055,7,31,0.7835,17491,12372,312.6874,0.293532,14375,392,368,24,19,0,9.9073,3251,3268,86,3473,3447,98,-222,-179,-12,4692,4684,116,5868,4928,130,-1176,-244,-14
Summer,0,1,10.12,10,Red,sup,Smoothie,Counter Logic Gaming,Lulu,Varus,Yuumi,Ornn,Taric,Thresh,2374,1,2,1,8,13,8,0,0,0,0,0,0,0,0,0.3286,0.5307,3093,78.1719,0.0426797,184.7262,98.5425,55,1.3901,8,0.2022,13,79,1.9966,8688,3569,90.2022,0.0846838,7214,31,31,0,0,0,0.7835,2037,2720,14,1823,2657,1,214,63,13,3231,3818,19,2995,3825,5,236,-7,14
Summer,0,1,10.13,3,Blue,mid,Pobelter,Counter Logic Gaming,Azir,LeBlanc,Aphelios,Yuumi,Bard,Jayce,2872,1,6,2,7,19,17,0,0,0,0,0,0,0,0,0.3969,0.7521,52409,1094.8955,0.356594,524.7075,371.1978,17,0.3552,11,0.2298,6,38,0.7939,21427,15293,319.4916,0.255448,22550,426,410,16,12,4,8.8997,3279,4882,91,3727,5224,93,-448,-342,-2,4985,7908,139,6514,8376,152,-1529,-468,-13
