split,playoffs,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
Summer,0,1,10.13,4,Blue,bot,Cody Sun,100 Thieves,Aphelios,Twisted Fate,Kalista,Ezreal,Orianna,Wukong,1867,0,0,2,4,6,15,0,0,0,0,0,0,0,0,0.1928,0.6749,11354,364.8848,0.230993,373.819,393.9689,8,0.2571,6,0.1928,4,20,0.6427,11735,7651,245.8811,0.252928,11650,286,258,28,24,0,9.1912,3047,2695,81,3422,3189,91,-375,-494,-10,4963,4952,137,5931,5679,146,-968,-727,-9
Summer,0,1,10.13,5,Blue,sup,Poome,100 Thieves,Thresh,Twisted Fate,Kalista,Ezreal,Orianna,Wukong,1867,0,0,4,3,6,15,0,0,0,0,0,0,0,0,0.1928,0.6749,3751,120.5463,0.0763127,333.3583,327.0273,36,1.1569,9,0.2892,9,73,2.346,6227,2143,68.8698,0.070837,6175,36,36,0,0,0,1.1569,2057,2560,13,2210,2774,14,-153,-214,-1,3124,4177,21,3651,4334,20,-527,-157,1
Summer,0,1,10.12,6,Red,top,Ssumday,100 Thieves,Aatrox,Varus,Syndra,Aphelios,Bard,Braum,1675,0,2,0,0,5,17,0,0,0,0,0,0,0,0,0.1791,0.7881,8773,314.2567,0.214614,532.5134,521.3731,12,0.4299,7,0.2507,4,30,1.0746,9795,6102,218.5791,0.244008,9650,254,242,12,7,0,9.0985,3121,4970,83,3071,4242,75,50,728,8,4767,8024,133,4676,6986,123,91,1038,10
Summer,0,1,10.12,7,Red,jng,Meteos,100 Thieves,Olaf,Varus,Syndra,Aphelios,Bard,Braum,1675,0,1,5,2,5,17,0,0,0,0,0,0,0,0,0.1791,0.7881,6573,235.4507,0.160796,973.003,735.5104,8,0.2866,10,0.3582,7,33,1.1821,8064,4371,156.5731,0.174793,8025,154,23,131,94,15,5.5164,2946,2907,61,3862,3585,65,-916,-678,-4,4715,5369,104,5699,5484,93,-984,-115,11
Summer,0,1,10.12,8,Red,mid,Ryoma,100 Thieves,Azir,Varus,Syndra,Aphelios,Bard,Braum,1675,0,1,3,2,5,17,0,0,0,0,0,0,0,0,0.1791,0.7881,11515,412.4776,0.281692,388.2985,202.0657,10,0.3582,8,0.2866,3,31,1.1104,10774,7081,253.6478,0.283154,10885,262,238,24,17,4,9.3851,3321,4657,86,3619,4386,88,-298,271,-2,5486,7498,143,5867,7374,145,-381,124,-2
Summer,0,1,10.12,9,Red,bot,Cody Sun,100 Thieves,Kalista,Varus,Syndra,Aphelios,Bard,Braum,1675,0,1,3,3,5,17,0,0,0,0,0,0,0,0,0.1791,0.7881,10682,382.6388,0.261314,431.6776,370.603,9,0.3224,3,0.1075,4,20,0.7164,9368,5675,203.2836,0.226934,9100,232,224,8,4,0,8.3104,3217,3197,77,3507,2868,71,-290,329,6,4725,5070,121,6296,5545,135,-1571,-475,-14
Summer,0,1,10.12,10,Red,sup,Stunt,100 Thieves,Thresh,Varus,Syndra,Aphelios,Bard,Braum,1675,0,0,6,4,5,17,0,0,0,0,0,0,0,1,0.1791,0.7881,3335,119.4627,0.0815842,565.2896,348.6806,34,1.2179,1,0.0358,9,56,2.006,5471,1778,63.6896,0.0711104,4925,25,25,0,0,0,0.8955,1976,1862,11,2229,2344,10,-253,-482,1,2982,3150,18,3426,3856,19,-444,-706,-1
Spring,0,1,10.06,1,Blue,top,Ssumday,100 Thieves,Aatrox,Trundle,Ornn,Senna,Rumble,Taliyah,1780,1,3,3,4,14,13,0,0,0,0,0,0,0,1,0.4719,0.9101,9348,315.1011,0.169785,635.0562,506.8315,16,0.5393,6,0.2022,5,50,1.6854,12396,8489,286.1461,0.22996,11175,262,246,16,11,0,8.8315,3517,4683,87,3289,4033,69,228,650,18,5152,7511,136,5595,7073,119,-443,438,17
Spring,0,1,10.06,2,Blue,jng,Meteos,100 Thieves,Sejuani,Trundle,Ornn,Senna,Rumble,Taliyah,1780,1,1,1,11,14,13,0,0,0,0,0,0,0,0,0.4719,0.9101,6199,208.9551,0.11259,740.3258,658.2809,8,0.2697,12,0.4045,8,47,1.5843,10069,6162,207.7079,0.166925,8100,171,48,123,75,13,5.764,3465,3467,55,3184,3497,59,281,-30,-4,4800,5100,87,4631,5087,88,169,13,-1
Spring,0,1,10.06,3,Blue,mid,Ryoma,100 Thieves,Syndra,Trundle,Ornn,Senna,Rumble,Taliyah,1780,1,1,3,6,14,13,0,0,0,0,0,0,0,0,0.4719,0.9101,11110,374.4944,0.201787,445.5169,195.809,15,0.5056,0,0,7,21,0.7079,11134,7227,243.6067,0.195774,10625,249,233,16,12,4,8.3933,3418,4256,84,3863,4559,83,-445,-303,1,5119,6680,130,5962,7437,145,-843,-757,-15
Spring,0,1,10.06,4,Blue,bot,Cody Sun,100 Thieves,Aphelios,Trundle,Ornn,Senna,Rumble,Taliyah,1780,1,8,3,5,14,13,2,0,0,0,0,0,0,0,0.4719,0.9101,23196,781.8876,0.421301,272.2584,435.9775,15,0.5056,14,0.4719,8,44,1.4831,15188,11281,380.2584,0.305591,13825,275,260,15,7,0,9.2697,3953,3790,87,3351,3028,72,602,762,15,6239,6076,149,5677,5536,126,562,540,23
Spring,0,1,10.06,5,Blue,sup,Stunt,100 Thieves,Tahm Kench,Trundle,Ornn,Senna,Rumble,Taliyah,1780,1,1,3,10,14,13,0,0,0,0,0,0,0,0,0.4719,0.9101,5205,175.4494,0.0945367,651.0674,713.0562,40,1.3483,5,0.1685,11,72,2.427,7663,3756,126.6067,0.10175,6150,27,27,0,0,0,0.9101,2255,2504,13,2088,2452,10,167,52,3,3623,3919,19,2995,3874,14,628,45,5
Spring,0,1,10.06,1,Blue,top,Ssumday,100 Thieves,Sett,Trundle,Senna,Rakan,Jarvan IV,Thresh,1752,1,4,1,7,20,4,0,0,0,0,0,0,0,0,0.6849,0.8219,16576,567.6712,0.237547,757.1918,859.7603,15,0.5137,5,0.1712,7,30,1.0274,11167,7317,250.5822,0.201061,10945,195,180,15,7,0,6.6781,3133,4763,70,2860,4168,66,273,595,4,5027,7626,108,4578,7005,109,449,621,-1
Spring,0,1,10.06,2,Blue,jng,Meteos,100 Thieves,Sejuani,Trundle,Senna,Rakan,Jarvan IV,Thresh,1752,1,2,0,10,20,4,1,0,0,0,1,0,1,0,0.6849,0.8219,8372,286.7123,0.119977,787.8425,726.5411,8,0.274,11,0.3767,7,44,1.5068,10361,6511,222.9795,0.178914,8375,159,32,127,54,25,5.4452,3079,3221,62,2625,2579,47,454,642,15,4750,4868,88,4264,4430,76,486,438,12
Spring,0,1,10.06,3,Blue,mid,Ryoma,100 Thieves,Syndra,Trundle,Senna,Rakan,Jarvan IV,Thresh,1752,1,7,1,5,20,4,1,0,0,0,0,0,0,0,0.6849,0.8219,21564,738.4932,0.309028,391.4726,221.1644,10,0.3425,4,0.137,8,20,0.6849,12670,8820,302.0548,0.242359,12050,247,230,17,11,6,8.4589,3319,4429,86,3064,4474,82,255,-45,4,5392,7270,148,4918,6976,139,474,294,9
Spring,0,1,10.06,4,Blue,bot,Cody Sun,100 Thieves,Lucian,Trundle,Senna,Rakan,Jarvan IV,Thresh,1752,1,7,1,8,20,4,1,0,0,0,1,1,0,0,0.6849,0.8219,17367,594.7603,0.248882,437.9452,384.4521,10,0.3425,12,0.411,6,38,1.3014,13970,10120,346.5753,0.27808,12200,239,215,24,14,6,8.1849,3761,3320,78,2995,2441,74,766,879,4,6512,5271,124,5140,4779,128,1372,492,-4
Spring,0,1,10.06,5,Blue,sup,Stunt,100 Thieves,Braum,Trundle,Senna,Rakan,Jarvan IV,Thresh,1752,1,0,1,11,20,4,0,0,0,0,1,0,1,0,0.6849,0.8219,5901,202.089,0.0845658,479.589,646.6438,46,1.5753,11,0.3767,13,77,2.637,7474,3624,124.1096,0.0995867,7175,35,35,0,0,0,1.1986,2489,2579,16,1884,2501,0,605,78,16,3664,3353,23,2708,4019,2,956,-666,21
Spring,0,1,10.06,6,Red,top,Ssumday,100 Thieves,Sett,Senna,Ryze,LeBlanc,Trundle,Zilean,1691,0,2,1,3,9,13,0,0,0,0,1,1,0,0,0.3193,0.7806,9018,319.9763,0.231629,847.5931,1253.8261,11,0.3903,11,0.3903,3,35,1.2419,9799,6074,215.5174,0.229894,10325,193,189,4,3,0,6.848,3619,4313,61,3303,4147,61,316,166,0,5435,6694,94,5185,6602,103,250,92,-9
Spring,0,1,10.06,7,Red,jng,Meteos,100 Thieves,Sejuani,Senna,Ryze,LeBlanc,Trundle,Zilean,1691,0,2,5,6,9,13,0,0,0,0,1,0,1,0,0.3193,0.7806,6861,243.4418,0.176226,758.6753,789.7575,10,0.3548,9,0.3193,9,41,1.4548,8655,4930,174.9261,0.186593,7925,134,20,114,74,0,4.7546,3274,3336,58,3013,2595,41,261,741,17,5070,5187,85,4825,4351,59,245,836,26
Spring,0,1,10.06,8,Red,mid,Ryoma,100 Thieves,Zoe,Senna,Ryze,LeBlanc,Trundle,Zilean,1691,0,2,3,3,9,13,0,0,0,0,0,0,0,0,0.3193,0.7806,15027,533.1875,0.385971,366.5287,226.6943,11,0.3903,3,0.1064,5,25,0.887,9657,5932,210.479,0.224519,9385,207,203,4,4,0,7.3448,3597,4519,87,3014,4194,74,583,325,13,5465,7237,131,4640,7043,117,825,194,14
Spring,0,1,10.06,9,Red,bot,Cody Sun,100 Thieves,Varus,Senna,Ryze,LeBlanc,Trundle,Zilean,1691,0,0,2,2,9,13,0,0,0,0,0,0,0,0,0.3193,0.7806,4900,173.8616,0.125857,278.5334,307.1319,15,0.5322,10,0.3548,9,44,1.5612,9835,6110,216.7948,0.231257,9450,242,228,14,10,4,8.5866,3339,3570,91,3436,3488,84,-97,82,7,5368,6367,146,5817,5766,136,-449,601,10
Spring,0,1,10.06,10,Red,sup,Stunt,100 Thieves,Thresh,Senna,Ryze,LeBlanc,Trundle,Zilean,1691,0,3,2,2,9,13,1,0,0,0,0,0,0,0,0.3193,0.7806,3127,110.9521,0.0803175,399.314,389.592,42,1.4902,13,0.4613,13,78,2.7676,7100,3375,119.7516,0.127736,6725,37,37,0,0,0,1.3128,2121,2777,15,2355,2436,13,-234,341,2,3824,3729,20,3481,3580,18,343,149,2
Spring,0,1,10.04,1,Blue,top,Ssumday,100 Thieves,Aatrox,Syndra,Rek'Sai,Senna,Sejuani,Corki,1901,1,4,0,1,10,5,0,0,0,0,1,1,0,0,0.3156,0.4734,10116,319.2846,0.213161,457.9379,564.2399,14,0.4419,3,0.0947,4,36,1.1362,15240,11086,349.9001,0.294859,14050,323,260,63,16,29,10.1946,4827,5433,86,2564,4070,51,2263,1363,35,6996,8729,142,4069,6445,95,2927,2284,47
Spring,0,1,10.04,2,Blue,jng,Meteos,100 Thieves,Gragas,Syndra,Rek'Sai,Senna,Sejuani,Corki,1901,1,0,1,5,10,5,0,0,0,0,0,0,0,0,0.3156,0.4734,6241,196.9805,0.131509,570.2367,482.02,34,1.0731,16,0.505,8,82,2.5881,9480,5326,168.101,0.141663,8650,167,20,147,73,34,5.2709,3297,3439,61,2667,2705,53,630,734,8,4647,4960,91,3959,4128,74,688,832,17
Spring,0,1,10.04,3,Blue,mid,Ryoma,100 Thieves,Zoe,Syndra,Rek'Sai,Senna,Sejuani,Corki,1901,1,4,0,3,10,5,2,0,0,0,0,0,0,0,0.3156,0.4734,17585,555.0237,0.370546,197.959,136.8227,13,0.4103,10,0.3156,7,40,1.2625,13059,8905,281.0626,0.236852,11185,299,279,20,16,4,9.4371,3567,5007,94,3228,4802,84,339,205,10,5675,8039,154,4765,7454,130,910,585,24
Spring,0,1,10.04,4,Blue,bot,Cody Sun,100 Thieves,Miss Fortune,Syndra,Rek'Sai,Senna,Sejuani,Corki,1901,1,2,1,5,10,5,0,0,0,0,0,0,0,0,0.3156,0.4734,10314,325.5339,0.217334,202.1883,325.4077,15,0.4734,10,0.3156,6,42,1.3256,13771,9617,303.535,0.255789,12150,312,283,29,17,5,9.8474,3346,3285,88,3631,3511,100,-285,-226,-12,5156,5194,128,5840,6125,150,-684,-931,-22
Spring,0,1,10.04,5,Blue,sup,Stunt,100 Thieves,Nautilus,Syndra,Rek'Sai,Senna,Sejuani,Corki,1901,1,0,3,4,10,5,0,0,0,0,0,0,0,0,0.3156,0.4734,3201,101.031,0.0674505,275.1289,607.5434,50,1.5781,13,0.4103,11,93,2.9353,6817,2663,84.0505,0.0708363,6075,40,40,0,0,0,1.2625,2125,2599,14,2144,2687,12,-19,-88,2,3312,3704,27,3483,3757,24,-171,-53,3
Spring,0,1,10.03,6,Red,top,Ssumday,100 Thieves,Lucian,Aphelios,Ornn,Sett,LeBlanc,Orianna,1855,1,5,0,2,22,7,0,0,0,0,0,0,0,0,0.7116,0.938,13071,422.7817,0.233352,301.0674,464.7655,12,0.3881,12,0.3881,5,37,1.1968,15530,11470,370.9973,0.292742,14475,335,299,36,13,11,10.8356,3663,5170,82,3149,4573,71,514,597,11,5373,7745,131,4820,6833,106,553,912,25
Spring,0,1,10.03,7,Red,jng,Meteos,100 Thieves,Gragas,Aphelios,Ornn,Sett,LeBlanc,Orianna,1855,1,4,2,11,22,7,0,0,0,0,1,0,1,0,0.7116,0.938,10591,342.566,0.189078,944.3127,565.035,25,0.8086,8,0.2588,11,58,1.876,10083,6023,194.814,0.153724,8975,146,12,134,83,9,4.7224,3014,3015,56,3527,3414,67,-513,-399,-11,4333,4922,84,5063,5059,94,-730,-137,-10
Spring,0,1,10.03,8,Red,mid,Ryoma,100 Thieves,Syndra,Aphelios,Ornn,Sett,LeBlanc,Orianna,1855,1,6,0,6,22,7,2,0,0,0,0,0,0,0,0.7116,0.938,16101,520.7871,0.287446,342.566,170.4259,13,0.4205,4,0.1294,10,27,0.8733,11940,7880,254.8787,0.201118,10450,252,234,18,13,4,8.1509,3286,4612,90,4017,4941,92,-731,-329,-2,5028,7433,146,6531,7765,149,-1503,-332,-3
Spring,0,1,10.03,9,Red,bot,Cody Sun,100 Thieves,Miss Fortune,Aphelios,Ornn,Sett,LeBlanc,Orianna,1855,1,4,1,7,22,7,0,0,0,0,1,1,0,0,0.7116,0.938,10723,346.8356,0.191434,436.3989,436.3989,12,0.3881,8,0.2588,7,36,1.1644,13924,9864,319.0512,0.251753,12950,306,284,22,9,12,9.8976,3809,3223,78,3386,3066,86,423,157,-8,5540,5338,128,5897,5407,138,-357,-69,-10
Spring,0,1,10.03,10,Red,sup,Stunt,100 Thieves,Nautilus,Aphelios,Ornn,Sett,LeBlanc,Orianna,1855,1,3,4,10,22,7,0,0,0,0,1,0,1,0,0.7116,0.938,5528,178.8032,0.0986896,565.876,956.4744,46,1.4879,14,0.4528,16,81,2.6199,8004,3944,127.5687,0.100664,7650,39,39,0,0,0,1.2615,2273,2227,16,2083,3021,0,190,-794,16,3498,3454,23,3117,4035,1,381,-581,22
Summer,0,1,10.14,1,Blue,top,Ssumday,100 Thieves,Wukong,Ornn,Ezreal,Twisted Fate,Corki,Kalista,1888,1,4,1,3,20,5,1,0,0,0,0,0,0,0,0.6356,0.7945,10301,327.3623,0.153056,583.6335,586.8114,16,0.5085,10,0.3178,8,45,1.4301,12903,8776,278.8983,0.203776,12023,241,225,16,4,5,7.6589,2961,4461,71,3167,4742,84,-206,-281,-13,4780,6845,105,4978,7442,132,-198,-597,-27
Summer,0,1,10.14,2,Blue,jng,Contractz,100 Thieves,Graves,Ornn,Ezreal,Twisted Fate,Corki,Kalista,1888,1,5,2,10,20,5,0,0,0,0,1,0,1,0,0.6356,0.7945,19208,610.4237,0.2854,752.2881,771.5466,11,0.3496,12,0.3814,11,40,1.2712,13125,8998,285.9534,0.20893,11300,213,46,167,88,25,6.7691,3354,3745,70,3038,3217,60,316,528,10,5685,6353,110,4837,5720,106,848,633,4
Summer,0,1,10.14,3,Blue,mid,Ryoma,100 Thieves,Galio,Ornn,Ezreal,Twisted Fate,Corki,Kalista,1888,1,5,0,12,20,5,1,0,0,0,1,1,0,0,0.6356,0.7945,18019,572.6377,0.267734,568.9195,912.4894,14,0.4449,4,0.1271,12,30,0.9534,14844,10717,340.5826,0.248846,14275,270,250,20,16,4,8.5805,3565,4766,79,3605,5081,105,-40,-315,-26,5973,7830,127,5657,7500,157,316,330,-30
Summer,0,1,10.14,4,Blue,bot,Cody Sun,100 Thieves,Ashe,Ornn,Ezreal,Twisted Fate,Corki,Kalista,1888,1,5,0,9,20,5,0,0,0,0,0,0,0,0,0.6356,0.7945,15607,495.9852,0.231895,337.9131,176.8856,11,0.3496,11,0.3496,3,42,1.3347,14657,10530,334.6398,0.244503,13535,285,248,37,10,16,9.0572,3484,3688,82,3194,3289,75,290,399,7,6255,6077,135,4454,5006,106,1801,1071,29
Summer,0,1,10.14,5,Blue,sup,Poome,100 Thieves,Thresh,Ornn,Ezreal,Twisted Fate,Corki,Kalista,1888,1,1,2,13,20,5,0,0,0,0,0,0,0,0,0.6356,0.7945,4167,132.4258,0.061915,347.5742,256.1123,39,1.2394,12,0.3814,12,81,2.5742,8173,4046,128.5805,0.0939452,7150,30,30,0,0,0,0.9534,2027,2317,13,2068,2429,12,-41,-112,1,3777,3440,17,2875,3174,14,902,266,3
Spring,0,1,10.03,1,Blue,top,Ssumday,100 Thieves,Sett,Rumble,Elise,Lucian,LeBlanc,Braum,1770,0,2,2,3,7,13,1,0,0,0,1,0,1,0,0.2373,0.678,11247,381.2542,0.202619,682.6102,756.8136,13,0.4407,7,0.2373,4,29,0.9831,10359,6473,219.4237,0.2336,10643,216,201,15,1,4,7.322,3021,4475,65,2768,4627,65,253,-152,0,4709,7255,112,4560,7676,121,149,-421,-9
Spring,0,1,10.03,2,Blue,jng,Meteos,100 Thieves,Lee Sin,Rumble,Elise,Lucian,LeBlanc,Braum,1770,0,2,1,3,7,13,0,0,0,0,1,1,0,0,0.2373,0.678,8652,293.2881,0.155869,781.4237,722.339,18,0.6102,3,0.1017,11,27,0.9153,9001,5115,173.3898,0.184589,8800,152,4,148,104,16,5.1525,3272,2916,56,3351,3887,79,-79,-971,-23,4835,4788,91,4806,6042,113,29,-1254,-22
Spring,0,1,10.03,3,Blue,mid,Ryoma,100 Thieves,Ryze,Rumble,Elise,Lucian,LeBlanc,Braum,1770,0,2,4,3,7,13,1,0,0,0,0,0,0,0,0.2373,0.678,16896,572.7458,0.304389,618.6441,347.2542,14,0.4746,0,0,9,25,0.8475,11347,7461,252.9153,0.269258,11160,248,218,30,24,3,8.4068,3225,4567,83,3120,4503,78,105,64,5,4722,6886,121,5193,7044,128,-471,-158,-7
Spring,0,1,10.03,4,Blue,bot,Cody Sun,100 Thieves,Aphelios,Rumble,Elise,Lucian,LeBlanc,Braum,1770,0,1,0,3,7,13,0,0,0,0,0,0,0,0,0.2373,0.678,14755,500.1695,0.265818,117.8983,284.8136,13,0.4407,3,0.1017,6,24,0.8136,10504,6618,224.339,0.238834,10650,265,245,20,9,4,8.9831,3268,3230,87,3104,3010,81,164,220,6,4942,5383,134,5408,5497,144,-466,-114,-10
Spring,0,1,10.03,5,Blue,sup,Stunt,100 Thieves,Nautilus,Rumble,Elise,Lucian,LeBlanc,Braum,1770,0,0,6,1,7,13,0,0,0,0,0,0,0,0,0.2373,0.678,3958,134.1695,0.071305,585.5932,978.9831,35,1.1864,7,0.2373,10,54,1.8305,5929,2043,69.2542,0.0737188,5650,36,36,0,0,0,1.2203,2100,2697,18,2062,2505,11,38,192,7,3135,3900,23,3694,4020,23,-559,-120,0
Summer,1,1,10.16,6,Red,top,Ssumday,100 Thieves,Renekton,Sett,Senna,Ezreal,Shen,Gangplank,1938,0,1,2,1,2,13,0,0,0,0,1,0,1,0,0.0619,0.4644,9187,284.4272,0.258978,675.3251,655.0155,16,0.4954,13,0.4025,7,53,1.6409,13091,8862,274.3653,0.275544,12675,290,280,10,6,0,8.9783,3459,5141,89,2978,4547,73,481,594,16,6400,8165,147,4572,6707,107,1828,1458,40
Summer,1,1,10.16,7,Red,jng,Contractz,100 Thieves,Nidalee,Sett,Senna,Ezreal,Shen,Gangplank,1938,0,1,3,1,2,13,0,0,0,0,1,1,0,0,0.0619,0.4644,7580,234.6749,0.213678,746.8731,441.2384,27,0.8359,16,0.4954,10,65,2.0124,10410,6181,191.3622,0.192183,9500,218,33,185,122,18,6.7492,3744,3961,77,3150,3504,67,594,457,10,5320,5580,106,5713,6681,107,-393,-1101,-1
Summer,1,1,10.16,8,Red,mid,Ryoma,100 Thieves,Twisted Fate,Sett,Senna,Ezreal,Shen,Gangplank,1938,0,0,3,1,2,13,0,0,0,0,1,0,1,0,0.0619,0.4644,7527,233.0341,0.212184,559.226,376.8111,7,0.2167,6,0.1858,4,23,0.7121,11959,7730,239.3189,0.240347,11125,265,248,17,9,5,8.2043,3832,5170,91,3449,5109,96,383,61,-5,5558,7428,131,6081,8625,157,-523,-1197,-26
Summer,1,1,10.16,9,Red,bot,Cody Sun,100 Thieves,Ashe,Sett,Senna,Ezreal,Shen,Gangplank,1938,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0.0619,0.4644,7931,245.5418,0.223572,319.3189,165.8204,12,0.3715,9,0.2786,6,36,1.1146,11446,7217,223.4365,0.224396,11400,288,268,20,20,0,8.9164,3247,3371,85,3454,3346,95,-207,25,-10,5264,5237,136,5403,5653,147,-139,-416,-11
Summer,1,1,10.16,10,Red,sup,Poome,100 Thieves,Tahm Kench,Sett,Senna,Ezreal,Shen,Gangplank,1938,0,0,5,0,2,13,0,0,0,0,0,0,0,0,0.0619,0.4644,3249,100.5882,0.0915882,536.904,644.9536,42,1.3003,11,0.3406,15,67,2.0743,6401,2172,67.2446,0.0675306,6375,33,33,0,0,0,1.0217,2001,2662,13,2089,2742,13,-88,-80,0,3256,4041,19,3405,4523,28,-149,-482,-9
Summer,1,2,10.16,1,Blue,top,Ssumday,100 Thieves,Renekton,Sett,Gangplank,Senna,LeBlanc,Akali,2862,0,1,7,10,15,29,0,0,0,0,0,0,0,0,0.3145,0.9224,22578,473.3333,0.16595,1215.5136,1315.8491,25,0.5241,12,0.2516,11,56,1.174,16473,10359,217.1698,0.207346,15925,347,335,12,5,0,7.2746,3026,4344,78,2692,3908,57,334,436,21,4994,7415,123,4316,5285,74,678,2130,49
Summer,1,2,10.16,2,Blue,jng,Contractz,100 Thieves,Nidalee,Sett,Gangplank,Senna,LeBlanc,Akali,2862,0,3,7,9,15,29,0,0,0,0,0,0,0,0,0.3145,0.9224,22369,468.9518,0.164414,936.5618,677.7358,50,1.0482,27,0.566,12,125,2.6205,16372,10258,215.0524,0.205324,16400,281,69,212,141,17,5.891,2813,2560,50,3943,3550,66,-1130,-990,-16,4587,4799,87,6260,5856,109,-1673,-1057,-22
Summer,1,2,10.16,3,Blue,mid,Ryoma,100 Thieves,Zoe,Sett,Gangplank,Senna,LeBlanc,Akali,2862,0,2,5,7,15,29,0,0,0,0,0,0,0,0,0.3145,0.9224,32554,682.4738,0.239274,581.0482,386.0377,16,0.3354,10,0.2096,15,46,0.9644,16596,10482,219.7484,0.209808,16475,343,323,20,20,0,7.1908,3590,4571,91,3716,4340,74,-126,231,17,5224,7227,139,5957,7245,130,-733,-18,9
Summer,1,2,10.16,4,Blue,bot,Cody Sun,100 Thieves,Caitlyn,Sett,Gangplank,Senna,LeBlanc,Akali,2862,0,6,0,4,15,29,2,0,0,0,0,0,0,0,0.3145,0.9224,48702,1021.0063,0.357963,620.7338,429.392,16,0.3354,19,0.3983,5,68,1.4256,21065,14951,313.4382,0.29926,23985,416,367,49,41,4,8.7212,3210,3179,81,2891,3118,66,319,61,15,5109,5010,133,4882,5113,112,227,-103,21
Summer,1,2,10.16,5,Blue,sup,Poome,100 Thieves,Blitzcrank,Sett,Gangplank,Senna,LeBlanc,Akali,2862,0,3,10,2,15,29,1,0,0,0,0,0,0,1,0.3145,0.9224,9850,206.499,0.0723983,696.3522,1253.3333,71,1.4885,9,0.1887,20,112,2.348,10024,3910,81.9706,0.0782616,8650,32,32,0,0,0,0.6709,2071,2341,12,2248,2582,15,-177,-241,-3,2990,3856,19,3497,4076,24,-507,-220,-5
Summer,1,3,10.16,6,Red,top,Ssumday,100 Thieves,Malphite,Sett,Kalista,Shen,Corki,Ornn,1443,0,1,3,2,5,18,0,0,0,0,0,0,0,0,0.2079,0.9563,9729,404.5322,0.270025,506.736,912.8898,8,0.3326,5,0.2079,1,18,0.7484,7683,4464,185.6133,0.236256,7325,175,169,6,4,0,7.2765,3034,4457,60,3361,4273,63,-327,184,-3,4913,6973,105,6330,7595,116,-1417,-622,-11
Summer,1,3,10.16,7,Red,jng,Contractz,100 Thieves,Lee Sin,Sett,Kalista,Shen,Corki,Ornn,1443,0,2,4,2,5,18,0,0,0,0,1,0,1,0,0.2079,0.9563,5314,220.9563,0.147488,1053.5135,870.7692,17,0.7069,4,0.1663,10,34,1.4137,6958,3739,155.4678,0.197883,6375,109,7,102,76,8,4.5322,3096,3006,54,3257,3849,76,-161,-843,-22,4790,4813,79,4851,6201,115,-61,-1388,-36
Summer,1,3,10.16,8,Red,mid,Ryoma,100 Thieves,LeBlanc,Sett,Kalista,Shen,Corki,Ornn,1443,0,1,0,1,5,18,0,0,0,0,0,0,0,0,0.2079,0.9563,8025,333.6798,0.222731,588.8565,235.5509,9,0.3742,1,0.0416,5,22,0.9148,7966,4747,197.3805,0.251235,7835,189,189,0,0,0,7.8586,2860,4758,71,3598,4515,84,-738,243,-13,4490,7128,117,5575,7312,132,-1085,-184,-15
Spring,0,1,10.04,6,Red,top,Ssumday,100 Thieves,Renekton,Rumble,Ornn,Senna,Orianna,LeBlanc,2231,1,3,3,5,12,15,0,0,0,0,0,0,0,1,0.3227,0.7261,17321,465.827,0.228461,737.4541,650.0493,16,0.4303,15,0.4034,5,55,1.4792,15975,11148,299.8117,0.265756,13275,328,299,29,23,0,8.8212,2982,4224,68,3390,3811,58,-408,413,10,5123,7489,132,4753,5866,93,370,1623,39
Spring,0,1,10.04,7,Red,jng,Meteos,100 Thieves,Trundle,Rumble,Ornn,Senna,Orianna,LeBlanc,2231,1,3,1,7,12,15,0,0,0,0,0,0,0,0,0.3227,0.7261,8122,218.4312,0.107128,850.3541,766.6069,11,0.2958,18,0.4841,11,54,1.4523,11841,7014,188.6329,0.167208,10000,176,26,150,80,37,4.7333,3156,3120,57,4347,3866,66,-1191,-746,-9,4707,4905,87,5515,5239,90,-808,-334,-3
Spring,0,1,10.04,8,Red,mid,Ryoma,100 Thieves,Syndra,Rumble,Ornn,Senna,Orianna,LeBlanc,2231,1,2,4,3,12,15,1,0,0,0,0,0,0,0,0.3227,0.7261,19941,536.2887,0.263018,432.2636,226.0421,19,0.511,3,0.0807,11,33,0.8875,13098,8271,222.4384,0.197173,13125,295,270,25,24,1,7.9337,3294,4601,89,3245,4607,81,49,-6,8,4692,6167,124,5297,6367,117,-605,-200,7
